0.0007488 13.9353001771 0 33.289435679868 47.224735856968
0.001246 14.2291844681 0 32.361655854852 46.590840322952
0.001744 14.5789511372 0 31.480428296088 46.059379433288
0.002241 14.8443464385 0 30.729562233624 45.573908672124
0.002739 14.9558969556 0 30.123885207384 45.079782162984
0.003236 15.0590557755 0 29.62379717568 44.68285295118
0.003734 15.3144271722 0 29.20331443599 44.51774160819
0.004231 15.8224281774 0 28.858209345486 44.680637522886
0.004729 16.4382456506 0 28.586878564734 45.025124215334
0.005226 16.8421147399 0 27.649483996806 44.491598736706
0.005724 16.8514268381 0 21.5145067958928 38.3659336339928
0.006221 16.4768850467 0 15.9800992169382 32.4569842636382
0.006719 15.8144919959 0 11.6971558953228 27.5116478912228
0.007216 14.9637616307 0 8.43088909396983 23.3946507246698
0.007714 14.0807367894 0 5.98062309794562 20.0613598873456
0.008211 13.2303803945 3.385292928445e-08 4.17331046813071 17.4036908964836
0.008709 12.4013834663 1.168939308873e-06 2.86321464446988 15.2645992797092
0.009206 11.57382951513 9.7082494694e-06 1.931380258243 13.5052194816225
0.009704 10.71645578161 2.678111885427e-05 1.28189798028091 11.9983805430098
0.0102 9.7841305375 3.690130023507e-05 0.838474836247733 10.622642275048
0.0107 8.81421920288 3.5999976159161e-05 0.542413379080809 9.35666858193697
0.0112 7.90282836012 3.01396727005179e-05 0.346902615369355 8.24976111516206
0.01169 7.04679419351 2.3820690934442e-05 0.219904853529232 7.26672286773017
0.01219 6.19592037304 1.8447044896854e-05 0.138401931610461 6.33434075169536
0.01269 5.4028166628 1.4070195191659e-05 0.0865973982300672 5.48942813122526
0.01319 4.7261919022 1.05158652343101e-05 0.0549037735474856 4.78110619161272
0.01368 4.14342908164 7.609549763133e-06 0.0341098090226801 4.17754650021245
0.01418 3.62474647166 5.4064845884639e-06 0.0211138165552311 3.64586569469982
0.01468 3.16074650873 3.8422836243943e-06 0.013027466532307 3.17377781754593
0.01518 2.724128595319 2.6912100535628e-06 0.00801497068575823 2.73214625721481
0.01567 2.299966738073 1.85795581179143e-06 0.00491794523486009 2.30488654126367
0.01617 1.927506485793 1.27401567334012e-06 0.00300995805098825 1.93051771785966
0.01667 1.623290425304 8.7076307348722e-07 0.00183767573262919 1.6251289717997
0.01717 1.366435992552 5.92295741366646e-07 0.00111926344001814 1.36755584828776
0.01766 1.143620093072 3.9035934863701e-07 0.000680063182960542 1.14430054661431
0.01816 0.945831774523 2.23354174424118e-07 0.000412196201052752 0.946244194078227
0.01866 0.765041808942 9.09037784715127e-08 0.000249213639534198 0.765291113485313
0.01916 0.607269963615 2.20524626815322e-08 0.00015028852938057 0.607420274196844
0.01965 0.488975523289 3.02263700692717e-09 9.03899820930525e-05 0.48906591629373
0.02015 0.4058278730686 2.09531866655051e-10 5.42089847990035e-05 0.405882082262931
0.02065 0.333658583517 0 3.24196592368191e-05 0.333691003176237
0.02115 0.2633020577515 0 1.93046913080646e-05 0.263321362442808
0.02164 0.2019400191042 0 1.14331791540453e-05 0.201951452283354
0.02214 0.1588584709668 0 6.71716430890163e-06 0.158865188131109
0.02264 0.1359167268195 0 3.89653496619948e-06 0.135920623354466
0.02314 0.1211110441348 0 2.21225438121486e-06 0.121113256389181
0.02363 0.1021086031394 0 1.20811004960388e-06 0.10210981124945
0.02413 0.07954901137208 0 6.11247283726313e-07 0.0795496226193638
0.02463 0.06232800132985 0 2.64148387882567e-07 0.0623282654782379
0.02513 0.05316484932008 0 8.4146125478102e-08 0.0531649334662055
0.02562 0.04750547315533 0 1.54746375847194e-08 0.0475054886299676
0.02612 0.039966389030894 0 0 0.039966389030894
0.02662 0.0328329663139891 0 0 0.0328329663139891
0.02712 0.0283091149091203 0 0 0.0283091149091203
0.02761 0.0255958747759878 0 0 0.0255958747759878
0.02811 0.0243037279374974 0 0 0.0243037279374974
0.02861 0.0232951879039862 0 0 0.0232951879039862
0.02911 0.0218965453635857 0 0 0.0218965453635857
0.0296 0.0206013444958936 0 0 0.0206013444958936
0.0301 0.0192687598313573 0 0 0.0192687598313573
0.0306 0.017851652201075 0 0 0.017851652201075
0.0311 0.0169575778640459 0 0 0.0169575778640459
0.03159 0.0156327371514477 0 0 0.0156327371514477
0.03209 0.0123827542737066 0 0 0.0123827542737066
0.03259 0.00816422312292254 0 0 0.00816422312292254
0.03309 0.00559768205967605 0 0 0.00559768205967605
0.03358 0.00415105989720632 0 0 0.00415105989720632
0.03408 0.00278227787540006 0 0 0.00278227787540006
0.03458 0.001330702510724 0 0 0.001330702510724
0.03508 0.00080687250913601 0 0 0.00080687250913601
0.03557 0.000285231681017471 0 0 0.000285231681017471
0.03607 1.40245138822446e-05 0 0 1.40245138822446e-05
0.03657 1.00296218438955e-06 0 0 1.00296218438955e-06
0.03707 7.48725620306918e-07 0 0 7.48725620306918e-07
0.03756 7.27388298715042e-07 0 0 7.27388298715042e-07
0.03806 6.76173200910011e-07 0 0 6.76173200910011e-07
0.03856 5.71936318709794e-07 0 0 5.71936318709794e-07
0.03906 4.38244212253349e-07 0 0 4.38244212253349e-07
0.03955 2.80730261090214e-07 0 0 2.80730261090214e-07
0.04005 1.79592899946046e-07 0 0 1.79592899946046e-07
0.04055 9.1790708317241e-08 0 0 9.1790708317241e-08
0.04105 7.49551218923469e-08 0 0 7.49551218923469e-08
0.04154 7.86214219101384e-08 0 0 7.86214219101384e-08
0.04204 7.35504460749059e-08 0 0 7.35504460749059e-08
0.04254 7.36075635595395e-08 0 0 7.36075635595395e-08
0.04304 6.4181146682669e-08 0 0 6.4181146682669e-08
