0.0007488 1.41471557956786e-05 1.652579994765e-05 289.8261833514 0.00351490882372397 462.07422796 751.903956893178
0.001246 1.69920001483028e-05 3.7460693461e-05 235.7975873364 0 430.42430553 666.221947319093
0.001744 1.93261565339809e-05 6.91676547265e-05 191.8320311169 0 438.49171714 630.323836750711
0.002241 2.10748128903385e-05 0.0001083927774235 169.9336347903 5.79227048967216e-06 487.48118384 657.414953890161
0.002739 2.22105097103319e-05 0.0001506309021805 164.1956214419 3.28080001880685e-05 589.59341909 753.789246181312
0.003236 2.27061407488965e-05 0.000190920409027 172.1900135136 9.62570461008224e-05 742.37566319 914.565986587198
0.003734 2.25657991193266e-05 0.0002253659185285 194.971371044 9.31627575368028e-05 698.299900590001 893.271612728476
0.004231 2.18338614342333e-05 0.0002505032654705 233.2263153987 0.000171556715751258 256.50958289 489.736342182543
0.004729 2.061959878112e-05 0.000263757227896 264.0826532661 0.000184688800167276 135.7897144 399.872836731727
0.005226 1.90618052734653e-05 0.000264244961012 223.2708661716 0.000180001989265499 75.22995975 298.501289230356
0.005724 1.72957029485092e-05 0.0002540007020325 164.79381050405 0.000164703513547877 42.58530336 207.379549863968
0.006221 1.54387247174121e-05 0.0002365009879875 121.2621575544 0.000140163284053061 26.29073767 147.553287327397
0.006719 1.3583484617874e-05 0.0002149238287745 88.5955970417 0.000111821727013558 17.48939884 106.08533621074
0.007216 1.1795329353125e-05 0.0001914821969488 64.026021201305 8.80332068849896e-05 12.96009095 76.9864034620383
0.007714 1.01159495919723e-05 0.00016735691951755 47.0006421026 6.65003000704456e-05 10.063841787 57.0647278627693
0.008211 8.56940480198933e-06 0.0001434666000571 34.510219887531 5.0405755953082e-05 8.0501489884 42.5605713176919
0.008709 7.17147093009215e-06 0.0001207185011896 25.1070434042551 3.73622327691622e-05 6.7791639091 31.8863725655599
0.009206 5.93262228076711e-06 9.991926552425e-05 18.194286199549 2.93149530577478e-05 5.83646439981 24.0308857661999
0.009704 4.85708104939911e-06 8.157253703e-05 12.5760988252943 1.92780204947755e-05 5.0175533765858 17.5937579095187
0.0102 3.93116127068411e-06 6.583763969243e-05 8.82423486501522 1.54312667159739e-05 4.30310338135762 13.1274234464405
0.0107 3.1454488023939e-06 5.264165662451e-05 6.2548893890073 7.60509455139995e-06 3.633262027175 9.88821480838227
0.0112 2.52533491478845e-06 4.169079906304e-05 4.42344883362415 8.00302960569713e-06 3.051490731854 7.47499178464174
0.01169 1.99322353918359e-06 3.286174715253e-05 3.23321696092312 4.81950846036926e-06 2.52515153968244 5.75840817508471
0.01219 1.55983006792901e-06 2.54901449321073e-05 2.28243870501096 4.33313489840477e-06 2.06536919465078 4.34783928277164
