0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.000000e-05 8.271528e+06 1.866659e+03 1.866659e+03 2.487432e+06 2.461868e+03 2.461868e+03 
1.000000e-04 3.305981e+07 1.120886e+04 1.120886e+04 9.216033e+06 1.324584e+04 1.324584e+04 
1.500000e-04 7.460068e+07 6.875693e+04 6.875693e+04 2.062261e+07 8.254448e+04 8.254448e+04 
2.000000e-04 1.326733e+08 2.195054e+05 2.195054e+05 3.662115e+07 2.564026e+05 2.564026e+05 
2.500000e-04 2.085043e+08 5.412198e+05 5.412198e+05 5.742739e+07 6.244760e+05 6.244760e+05 
3.000000e-04 3.022247e+08 1.101533e+06 1.101533e+06 8.298828e+07 1.257844e+06 1.257844e+06 
3.500000e-04 4.128636e+08 1.915400e+06 1.915400e+06 1.127112e+08 2.167033e+06 2.167033e+06 
4.000000e-04 5.403678e+08 3.007362e+06 3.007362e+06 1.462215e+08 3.380716e+06 3.380716e+06 
4.500000e-04 6.842043e+08 4.348964e+06 4.348964e+06 1.827602e+08 4.857113e+06 4.857113e+06 
5.000000e-04 8.404449e+08 5.948814e+06 5.948814e+06 2.219502e+08 6.606264e+06 6.606264e+06 
5.500000e-04 1.015784e+09 7.761391e+06 7.761391e+06 2.630577e+08 8.571992e+06 8.571992e+06 
6.000000e-04 1.206298e+09 9.781752e+06 9.781752e+06 3.055829e+08 1.074270e+07 1.074270e+07 
6.500000e-04 1.410626e+09 1.194625e+07 1.194625e+07 3.489395e+08 1.305110e+07 1.305110e+07 
7.000000e-04 1.628514e+09 1.420185e+07 1.420185e+07 3.927292e+08 1.544383e+07 1.544383e+07 
7.500000e-04 1.859070e+09 1.651944e+07 1.651944e+07 4.365391e+08 1.789108e+07 1.789108e+07 
8.000000e-04 2.101755e+09 1.888599e+07 1.888599e+07 4.800862e+08 2.037391e+07 2.037391e+07 
8.500000e-04 2.355751e+09 2.129535e+07 2.129535e+07 5.230832e+08 2.288378e+07 2.288378e+07 
9.000000e-04 2.620698e+09 2.368410e+07 2.368410e+07 5.652061e+08 2.536726e+07 2.536726e+07 
9.500000e-04 2.894873e+09 2.602372e+07 2.602372e+07 6.062158e+08 2.779845e+07 2.779845e+07 
1.000000e-03 3.177941e+09 2.830198e+07 2.830198e+07 6.459004e+08 3.016109e+07 3.016109e+07 
1.050000e-03 3.469050e+09 3.050751e+07 3.050751e+07 6.840162e+08 3.244225e+07 3.244225e+07 
1.100000e-03 3.767295e+09 3.262580e+07 3.262580e+07 7.203591e+08 3.462570e+07 3.462570e+07 
1.150000e-03 4.071607e+09 3.463812e+07 3.463812e+07 7.547240e+08 3.669651e+07 3.669651e+07 
1.200000e-03 4.381958e+09 3.654009e+07 3.654009e+07 7.870409e+08 3.864907e+07 3.864907e+07 
1.250000e-03 4.696953e+09 3.833191e+07 3.833191e+07 8.172783e+08 4.047595e+07 4.047595e+07 
1.300000e-03 5.016057e+09 4.000458e+07 4.000458e+07 8.453273e+08 4.217484e+07 4.217484e+07 
