       0	        0	        0	        0	        0	        0	        0	 
   5e-05	  9015.82	   317486	   317486	   236525	  59572.8	  59572.8	 
  0.0001	 1.37533e+06	 1.9554e+07	 1.9554e+07	 3.02404e+07	 7.78972e+06	 7.78972e+06	 
 0.00015	 2.53152e+07	 2.7234e+08	 2.7234e+08	 4.62801e+08	 1.22533e+08	 1.22533e+08	 
  0.0002	 1.81629e+08	 1.62413e+09	 1.62413e+09	 2.80148e+09	 7.63813e+08	 7.63813e+08	 
 0.00025	 5.85078e+08	 4.38342e+09	 4.38342e+09	 7.85422e+09	 2.20042e+09	 2.20042e+09	 
  0.0003	 1.37862e+09	 8.79354e+09	 8.79354e+09	 1.607e+10	 4.64334e+09	 4.64334e+09	 
 0.00035	 2.75094e+09	 1.55867e+10	 1.55867e+10	 2.8212e+10	 8.40889e+09	 8.40889e+09	 
  0.0004	 4.62701e+09	 2.4276e+10	 2.4276e+10	 4.31643e+10	 1.31908e+10	 1.31908e+10	 
 0.00045	 6.65436e+09	 3.35309e+10	 3.35309e+10	 5.88652e+10	 1.82566e+10	 1.82566e+10	 
  0.0005	 8.77966e+09	 4.27603e+10	 4.27603e+10	 7.43895e+10	 2.33595e+10	 2.33595e+10	 
 0.00055	 1.09879e+10	 5.19099e+10	 5.19099e+10	 8.94905e+10	 2.84327e+10	 2.84327e+10	 
  0.0006	 1.32598e+10	 6.06371e+10	 6.06371e+10	 1.03484e+11	 3.33094e+10	 3.33094e+10	 
 0.00065	 1.55775e+10	 6.90052e+10	 6.90052e+10	 1.1615e+11	 3.79267e+10	 3.79267e+10	 
  0.0007	 1.78896e+10	 7.67206e+10	 7.67206e+10	 1.26909e+11	 4.21159e+10	 4.21159e+10	 
 0.00075	 2.01063e+10	 8.3833e+10	 8.3833e+10	 1.35797e+11	 4.58152e+10	 4.58152e+10	 
  0.0008	 2.21288e+10	 8.99547e+10	 8.99547e+10	 1.42563e+11	 4.88916e+10	 4.88916e+10	 
 0.00085	 2.39324e+10	 9.53149e+10	 9.53149e+10	 1.47605e+11	 5.1415e+10	 5.1415e+10	 
  0.0009	 2.55018e+10	 9.97981e+10	 9.97981e+10	 1.50896e+11	 5.33669e+10	 5.33669e+10	 
 0.00095	 2.68233e+10	 1.03443e+11	 1.03443e+11	 1.52642e+11	 5.47827e+10	 5.47827e+10	 
   0.001	 2.79151e+10	 1.06284e+11	 1.06284e+11	 1.5301e+11	 5.57136e+10	 5.57136e+10	 
 0.00105	 2.87496e+10	 1.08315e+11	 1.08315e+11	 1.52128e+11	 5.61667e+10	 5.61667e+10	 
  0.0011	 2.93519e+10	 1.09568e+11	 1.09568e+11	 1.50165e+11	 5.61988e+10	 5.61988e+10	 
 0.00115	 2.97252e+10	 1.10115e+11	 1.10115e+11	 1.47327e+11	 5.58585e+10	 5.58585e+10	 
  0.0012	 2.98744e+10	 1.09967e+11	 1.09967e+11	 1.43746e+11	 5.5179e+10	 5.5179e+10	 
