0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.000000e-05 5.883501e+05 2.650382e+03 2.650382e+03 1.195073e+05 3.659692e+03 3.659692e+03 
1.000000e-04 1.497259e+07 4.463860e+05 4.463860e+05 1.647424e+07 6.529583e+05 6.529583e+05 
1.500000e-04 3.742143e+08 1.439737e+07 1.439737e+07 4.525640e+08 1.924209e+07 1.924209e+07 
2.000000e-04 5.377848e+09 2.617351e+08 2.617351e+08 6.168583e+09 3.081691e+08 3.081691e+08 
2.500000e-04 1.788685e+10 1.096342e+09 1.096342e+09 2.158437e+10 1.312832e+09 1.312832e+09 
3.000000e-04 3.324225e+10 2.227828e+09 2.227828e+09 4.106752e+10 2.685637e+09 2.685637e+09 
3.500000e-04 5.546691e+10 3.868033e+09 3.868033e+09 6.807911e+10 4.606731e+09 4.606731e+09 
4.000000e-04 8.627524e+10 6.249855e+09 6.249855e+09 1.043237e+11 7.309093e+09 7.309093e+09 
4.500000e-04 1.221722e+11 9.428490e+09 9.428490e+09 1.460757e+11 1.082927e+10 1.082927e+10 
5.000000e-04 1.580999e+11 1.302889e+10 1.302889e+10 1.871343e+11 1.472966e+10 1.472966e+10 
5.500000e-04 1.911404e+11 1.670749e+10 1.670749e+10 2.237202e+11 1.862115e+10 1.862115e+10 
6.000000e-04 2.177691e+11 2.017316e+10 2.017316e+10 2.520563e+11 2.218604e+10 2.218604e+10 
6.500000e-04 2.378270e+11 2.321112e+10 2.321112e+10 2.721325e+11 2.521649e+10 2.521649e+10 
7.000000e-04 2.513283e+11 2.569437e+10 2.569437e+10 2.838537e+11 2.760262e+10 2.760262e+10 
7.500000e-04 2.576870e+11 2.752558e+10 2.752558e+10 2.871117e+11 2.925334e+10 2.925334e+10 
8.000000e-04 2.591221e+11 2.874848e+10 2.874848e+10 2.848098e+11 3.024798e+10 3.024798e+10 
8.500000e-04 2.565990e+11 2.939540e+10 2.939540e+10 2.776081e+11 3.063051e+10 3.063051e+10 
9.000000e-04 2.498365e+11 2.951102e+10 2.951102e+10 2.662254e+11 3.046072e+10 3.046072e+10 
9.500000e-04 2.403076e+11 2.917186e+10 2.917186e+10 2.520431e+11 2.985679e+10 2.985679e+10 
1.000000e-03 2.287474e+11 2.848211e+10 2.848211e+10 2.359395e+11 2.890516e+10 2.890516e+10 
1.050000e-03 2.159098e+11 2.753326e+10 2.753326e+10 2.188784e+11 2.771217e+10 2.771217e+10 
1.100000e-03 2.022657e+11 2.636235e+10 2.636235e+10 2.014484e+11 2.632461e+10 2.632461e+10 
1.150000e-03 1.886454e+11 2.504753e+10 2.504753e+10 1.844868e+11 2.481954e+10 2.481954e+10 
1.200000e-03 1.749007e+11 2.363301e+10 2.363301e+10 1.679082e+11 2.323498e+10 2.323498e+10 
1.250000e-03 1.617181e+11 2.219329e+10 2.219329e+10 1.523087e+11 2.164618e+10 2.164618e+10 
1.300000e-03 1.492112e+11 2.076340e+10 2.076340e+10 1.378791e+11 2.008759e+10 2.008759e+10 
1.350000e-03 1.371905e+11 1.933457e+10 1.933457e+10 1.243256e+11 1.855928e+10 1.855928e+10 
1.400000e-03 1.259921e+11 1.793930e+10 1.793930e+10 1.119604e+11 1.709823e+10 1.709823e+10 
1.450000e-03 1.155299e+11 1.659379e+10 1.659379e+10 1.005704e+11 1.571091e+10 1.571091e+10 
1.500000e-03 1.055888e+11 1.529225e+10 1.529225e+10 9.001181e+10 1.437980e+10 1.437980e+10 
1.550000e-03 9.630627e+10 1.406097e+10 1.406097e+10 8.051913e+10 1.313057e+10 1.313057e+10 
1.600000e-03 8.772319e+10 1.290519e+10 1.290519e+10 7.201118e+10 1.197095e+10 1.197095e+10 
1.650000e-03 7.968817e+10 1.180629e+10 1.180629e+10 6.420168e+10 1.088053e+10 1.088053e+10 
1.700000e-03 7.221655e+10 1.076736e+10 1.076736e+10 5.708832e+10 9.861775e+09 9.861775e+09 
1.750000e-03 6.545194e+10 9.814769e+09 9.814769e+09 5.082178e+10 8.936484e+09 8.936484e+09 
1.800000e-03 5.928287e+10 8.932764e+09 8.932764e+09 4.523791e+10 8.090456e+09 8.090456e+09 
1.850000e-03 5.352081e+10 8.098165e+09 8.098165e+09 4.014725e+10 7.300917e+09 7.300917e+09 
1.900000e-03 4.822383e+10 7.323577e+09 7.323577e+09 3.555856e+10 6.573670e+09 6.573670e+09 
1.950000e-03 4.346251e+10 6.622494e+09 6.622494e+09 3.151927e+10 5.918473e+09 5.918473e+09 
2.000000e-03 3.913375e+10 5.983037e+09 5.983037e+09 2.795849e+10 5.325010e+09 5.325010e+09 
2.050000e-03 3.513170e+10 5.389913e+09 5.389913e+09 2.476694e+10 4.779007e+09 4.779007e+09 
2.100000e-03 3.142403e+10 4.838305e+09 4.838305e+09 2.188008e+10 4.275430e+09 4.275430e+09 
2.150000e-03 2.807697e+10 4.336134e+09 4.336134e+09 1.931023e+10 3.819598e+09 3.819598e+09 
2.200000e-03 2.511958e+10 3.890001e+09 3.890001e+09 1.709090e+10 3.417678e+09 3.417678e+09 
2.250000e-03 2.238199e+10 3.475791e+09 3.475791e+09 1.506558e+10 3.046036e+09 3.046036e+09 
2.300000e-03 1.990925e+10 3.101167e+09 3.101167e+09 1.328276e+10 2.711951e+09 2.711951e+09 
2.350000e-03 1.766225e+10 2.760514e+09 2.760514e+09 1.169705e+10 2.409570e+09 2.409570e+09 
2.400000e-03 1.569883e+10 2.461415e+09 2.461415e+09 1.033010e+10 2.144669e+09 2.144669e+09 
2.450000e-03 1.390257e+10 2.186822e+09 2.186822e+09 9.091092e+09 1.902318e+09 1.902318e+09 
2.500000e-03 1.227844e+10 1.937428e+09 1.937428e+09 7.982401e+09 1.682839e+09 1.682839e+09 
2.550000e-03 1.083199e+10 1.714472e+09 1.714472e+09 7.006643e+09 1.487504e+09 1.487504e+09 
2.600000e-03 9.570271e+09 1.519071e+09 1.519071e+09 6.164978e+09 1.316980e+09 1.316980e+09 
2.650000e-03 8.448334e+09 1.344719e+09 1.344719e+09 5.423737e+09 1.165488e+09 1.165488e+09 
2.700000e-03 7.449896e+09 1.188974e+09 1.188974e+09 4.768354e+09 1.030394e+09 1.030394e+09 
2.750000e-03 6.545602e+09 1.047550e+09 1.047550e+09 4.179169e+09 9.080015e+08 9.080015e+08 
2.800000e-03 5.737573e+09 9.207578e+08 9.207578e+08 3.655575e+09 7.983762e+08 7.983762e+08 
2.850000e-03 5.032290e+09 8.097439e+08 8.097439e+08 3.201277e+09 7.024967e+08 7.024967e+08 
2.900000e-03 4.420591e+09 7.131957e+08 7.131957e+08 2.809018e+09 6.190422e+08 6.190422e+08 
2.950000e-03 3.872804e+09 6.265154e+08 6.265154e+08 2.459349e+09 5.441115e+08 5.441115e+08 
